index,Ordinary,Adjusted
2035,0.231538944573079,0.231538944573079
2036,0.184632873816078,0.184632873816078
2037,0.0114545496459172,0.0114545496459172
2038,0.0466768488867075,0.0466768488867075
2039,0.0878111244681763,0.0878111244681763
2040,0.0546133028833864,0.0546133028833864
2041,0.0546805009472893,0.0546805009472893
2042,0.084688539134938,0.084688539134938
2043,0.00947324453605636,0.00947324453605636
2044,0.0187904351927378,0.0187904351927378
2045,0.0131338558711053,0.0131338558711053
2046,0.0310844720265897,0.0310844720265897
2047,0.0625334181732256,0.0625334181732256
2048,0.129004457695811,0.129004457695811
2049,0.00493787397391621,0.00493787397391621
2050,0.0882658493207055,0.0882658493207055
2051,0.00810840063039531,0.00810840063039531
2052,0.0458533906967087,0.0458533906967087
2053,0.02518481117643,0.02518481117643
2054,0.00426565099185594,0.00426565099185594
2055,0.111571676361791,0.111571676361791
2056,0.146916033799948,0.146916033799948
2057,0.0353720733995689,0.0353720733995689
2058,0.21736518760321,0.21736518760321
2059,0.233190756644399,0.233190756644399
2060,0.117181418907936,0.117181418907936
2061,0.372674940972657,0.372674940972657
2062,0.00439745802611557,0.00439745802611557
2063,0.0675986531332539,0.0675986531332539
2064,0.00401507339875784,0.00401507339875784
2065,0.00530656680652275,0.00530656680652275
2066,0.0402615181541202,0.0402615181541202
2067,0.293246057490361,0.293246057490361
2068,0.00900820363966337,0.00900820363966337
2069,0.179612839597098,0.179612839597098
2070,0.107232620536125,0.107232620536125
2071,0.11287891614399,0.11287891614399
2072,0.137896059892457,0.137896059892457
2073,0.0558842742586757,0.0558842742586757
2074,0.0366394509436593,0.0366394509436593
2075,0.0578773645895776,0.0578773645895776
2076,0.0050371693268817,0.0050371693268817
2077,0.00881604733267372,0.00881604733267372
2078,0.174098705404701,0.174098705404701
2079,0.00850292978019784,0.00850292978019784
2080,0.00448832484383055,0.00448832484383055
2081,0.0567018034210772,0.0567018034210772
2082,0.301579507940877,0.301579507940877
2083,0.0039663077833707,0.0039663077833707
2084,0.011587651530919,0.011587651530919
2085,0.126787257114925,0.126787257114925
2086,0.0137534659308282,0.0137534659308282
2087,0.0319156533969437,0.0319156533969437
2088,0.146862023496129,0.146862023496129
2089,0.0623488051343428,0.0623488051343428
2090,0.00531064562508154,0.00531064562508154
2091,0.133100673319495,0.133100673319495
2092,0.00571643656053344,0.00571643656053344
2093,0.0449886812212662,0.0449886812212662
2094,0.00437441014069551,0.00437441014069551
2095,0.124234906400804,0.124234906400804
2096,0.0239541067691154,0.0239541067691154
2097,0.338226865499962,0.338226865499962
2098,0.200286490511008,0.200286490511008
2099,0.139488359195098,0.139488359195098
2100,0.0252595502894546,0.0252595502894546
2101,0.0570804535669408,0.0570804535669408
2102,0.00450745708249489,0.00450745708249489
2103,0.0157639976270446,0.0157639976270446
2104,0.0597119720281183,0.0597119720281183
2105,0.139650201697521,0.139650201697521
2106,0.106172149680176,0.106172149680176
2107,0.113116579009224,0.113116579009224
2108,0.070119187140015,0.070119187140015
2109,0.00765258378987654,0.00765258378987654
2110,0.0252565660264791,0.0252565660264791
2111,0.108511371508817,0.108511371508817
2112,0.00459500806821245,0.00459500806821245
2113,0.0615669355654298,0.0615669355654298
2114,0.0143998316801284,0.0143998316801284
2115,0.00364639092866048,0.00364639092866048
2116,0.00596127968761273,0.00596127968761273
2117,0.00601817175169472,0.00601817175169472
2118,0.00591887877245756,0.00591887877245756
2119,0.00470046527099144,0.00470046527099144
2120,0.0650871706474281,0.0650871706474281
2121,0.00775641752907663,0.00775641752907663
2122,0.186802105524122,0.186802105524122
2123,0.0724686141185001,0.0724686141185001
2124,0.103794716961622,0.103794716961622
2125,0.109615341794467,0.109615341794467
2126,0.0578352998009829,0.0578352998009829
2127,0.0390619182430963,0.0390619182430963
2128,0.0676513570109887,0.0676513570109887
2129,0.277049023103829,0.277049023103829
2130,0.0501768209564942,0.0501768209564942
2131,0.0344282132402122,0.0344282132402122
2132,0.106418542158632,0.106418542158632
2133,0.208256176822369,0.208256176822369
2134,0.0484303676092505,0.0484303676092505
2135,0.0470273504627491,0.0470273504627491
2136,0.200298373902503,0.200298373902503
2137,0.00441490616626372,0.00441490616626372
2138,0.00431765433945597,0.00431765433945597
2139,0.0241084024395862,0.0241084024395862
2140,0.308027036051733,0.308027036051733
2141,0.09013904564875,0.09013904564875
2142,0.0421227568329062,0.0421227568329062
